SampleSize|Layers|TrainingRun|TrainingAccuracy|cvAUC|TrainingTPR|TrainingTNR|TrainingAUC|TrainingConcordance|TrainingPrecision|TrainingF1Score
23000|(30, 22, 14, 9, 6)|15|0.714173913043|0.773693534972|0.666956521739|0.761391304348|0.787920982987|0.787920982987|0.736508546188|0.700009126586
23000|(30, 22, 14, 9, 6)|16|0.719130434783|0.775598034026|0.679217391304|0.759043478261|0.784908809074|0.784908809074|0.73814023814|0.707454034961
23000|(30, 22, 14, 9, 6)|17|0.708782608696|0.770607863894|0.660608695652|0.756956521739|0.781060650284|0.781057391304|0.731043110085|0.694043486205
23000|(30, 22, 14, 9, 6)|18|0.71652173913|0.776738449905|0.664434782609|0.768608695652|0.788457024575|0.788457020794|0.741700640652|0.700944867443
23000|(30, 22, 14, 9, 6)|19|0.716391304348|0.776370132325|0.672782608696|0.76|0.785693610586|0.785693603025|0.737067733638|0.703459562668
23000|(30, 22, 14, 9, 6)|20|0.71647826087|0.778403402647|0.688956521739|0.744|0.787907837429|0.787907833648|0.729088064783|0.708454419457
24000|(30, 22, 14, 9, 6)|1|0.717875|0.775592222222|0.666333333333|0.769416666667|0.788117288194|0.788117270833|0.742915543993|0.702543601459
24000|(30, 22, 14, 9, 6)|2|0.718791666667|0.7788075|0.6685|0.769083333333|0.787881618056|0.787881618056|0.743259520059|0.703900320274
24000|(30, 22, 14, 9, 6)|3|0.714666666667|0.775597708333|0.665666666667|0.763666666667|0.785416923611|0.785416923611|0.737989652624|0.699964949176
24000|(30, 22, 14, 9, 6)|4|0.713041666667|0.77253125|0.662416666667|0.763666666667|0.784027100694|0.784027097222|0.737042188224|0.697739741058
24000|(30, 22, 14, 9, 6)|5|0.715916666667|0.774266770833|0.66375|0.768083333333|0.784962555556|0.784962555556|0.741068105694|0.700281343415
24000|(30, 22, 14, 9, 6)|6|0.716875|0.773573541667|0.661083333333|0.772666666667|0.786470170139|0.786470159722|0.744114060595|0.700145624641
24000|(30, 22, 14, 9, 6)|7|0.718041666667|0.778518715278|0.681833333333|0.75425|0.789666145833|0.789666145833|0.735064235019|0.707448878129
24000|(30, 22, 14, 9, 6)|8|0.71325|0.777425381944|0.67525|0.75125|0.786026600694|0.786026590278|0.73079004329|0.701923076923
24000|(30, 22, 14, 9, 6)|9|0.717833333333|0.778121527778|0.688083333333|0.747583333333|0.786893159722|0.786893145833|0.731614389509|0.709181482436
24000|(30, 22, 14, 9, 6)|10|0.719|0.777156805556|0.6615|0.7765|0.789608711806|0.789608708333|0.747457627119|0.701856763926
24000|(30, 22, 14, 9, 6)|11|0.717208333333|0.777992743056|0.685083333333|0.749333333333|0.787659|0.787658993056|0.732122183632|0.707822118903
24000|(30, 22, 14, 9, 6)|12|0.7155|0.775130555556|0.689333333333|0.741666666667|0.784771673611|0.784771666667|0.727400633134|0.707855553654
24000|(30, 22, 14, 9, 6)|13|0.723958333333|0.784451319444|0.677583333333|0.770333333333|0.79527259375|0.795272590278|0.74685404611|0.710534364486
24000|(30, 22, 14, 9, 6)|14|0.712833333333|0.773327847222|0.666416666667|0.75925|0.7820625|0.7820625|0.734613264744|0.698855195316
24000|(30, 22, 14, 9, 6)|15|0.715875|0.778627361111|0.663083333333|0.768666666667|0.786840517361|0.786840368056|0.74135842728|0.700039590023
24000|(30, 22, 14, 9, 6)|16|0.71325|0.772893333333|0.663166666667|0.763333333333|0.782711909722|0.782711909722|0.736988331172|0.698131415036
24000|(30, 22, 14, 9, 6)|17|0.710458333333|0.775761701389|0.664666666667|0.75625|0.785131065972|0.785131055556|0.731675993028|0.696563468844
24000|(30, 22, 14, 9, 6)|18|0.711041666667|0.774527083333|0.651333333333|0.77075|0.7821265625|0.7821265625|0.739661209426|0.69269287012
24000|(30, 22, 14, 9, 6)|19|0.715666666667|0.774798541667|0.675416666667|0.755916666667|0.785336840278|0.785336840278|0.734547761465|0.703742294
24000|(30, 22, 14, 9, 6)|20|0.713916666667|0.773569791667|0.673666666667|0.754166666667|0.785507024306|0.785507020833|0.732644553199|0.701918902492
25000|(30, 22, 14, 9, 6)|1|0.7116|0.77332288|0.65752|0.76568|0.7832904864|0.7832904832|0.7372622892|0.695111637348
25000|(30, 22, 14, 9, 6)|2|0.71212|0.772066688|0.678|0.74624|0.7818145568|0.7818145344|0.727655190178|0.701950552864
25000|(30, 22, 14, 9, 6)|3|0.71324|0.777333056|0.68272|0.74376|0.7864604544|0.7864604544|0.727102325978|0.704212567562
25000|(30, 22, 14, 9, 6)|4|0.72416|0.778232256|0.67472|0.7736|0.7921410496|0.7921410432|0.748757102273|0.709813162767
25000|(30, 22, 14, 9, 6)|5|0.71452|0.774204224|0.66168|0.76736|0.7866065728|0.7866065664|0.739869397978|0.698593690612
25000|(30, 22, 14, 9, 6)|6|0.71184|0.779491328|0.65752|0.76616|0.782440576|0.782440576|0.737659307126|0.695288046697
25000|(30, 22, 14, 9, 6)|7|0.71564|0.778333536|0.6724|0.75888|0.7838496448|0.7838496384|0.736053945179|0.702788578118
25000|(30, 22, 14, 9, 6)|8|0.71832|0.779353856|0.66648|0.77016|0.786299552|0.786299552|0.74357372367|0.702919338508
25000|(30, 22, 14, 9, 6)|9|0.71884|0.779784064|0.67632|0.76136|0.7912700544|0.791270048|0.739179854857|0.706354179722
25000|(30, 22, 14, 9, 6)|10|0.7212|0.77972448|0.66576|0.77664|0.7909024928|0.7909024896|0.748785315818|0.70483611417
25000|(30, 22, 14, 9, 6)|11|0.71312|0.780390912|0.65432|0.77192|0.7863757248|0.7863757184|0.741523118767|0.695197620059
25000|(30, 22, 14, 9, 6)|12|0.71572|0.77587168|0.67312|0.75832|0.7850608096|0.7850608064|0.735811106253|0.703070816795
25000|(30, 22, 14, 9, 6)|13|0.71376|0.774200608|0.66752|0.76|0.7848197728|0.7848197696|0.735543018336|0.699882570039
25000|(30, 22, 14, 9, 6)|14|0.71664|0.778238976|0.66264|0.77064|0.7883871008|0.7883870976|0.742869955157|0.700465116279
25000|(30, 22, 14, 9, 6)|15|0.70924|0.770227744|0.66416|0.75432|0.7811602432|0.781142016|0.729974501011|0.695513760315
25000|(30, 22, 14, 9, 6)|16|0.7084|0.77572768|0.65952|0.75728|0.777465792|0.777465792|0.730980670332|0.693414080242
25000|(30, 22, 14, 9, 6)|17|0.71268|0.774560576|0.67648|0.74888|0.7842398432|0.7842398336|0.729279862009|0.701888358581
25000|(30, 22, 14, 9, 6)|18|0.71464|0.775194496|0.66888|0.7604|0.7872617312|0.7872617216|0.73626276858|0.700955734406
25000|(30, 22, 14, 9, 6)|19|0.71144|0.774869504|0.66696|0.75592|0.784009872|0.7840098688|0.732086406744|0.698007367716
25000|(30, 22, 14, 9, 6)|20|0.71704|0.77434624|0.6596|0.77448|0.7840034816|0.7840034816|0.745209689082|0.69979629944
26000|(30, 22, 14, 9, 6)|1|0.716961538462|0.778753017751|0.665461538462|0.768461538462|0.788521683432|0.788521680473|0.741874624818|0.701593609343
26000|(30, 22, 14, 9, 6)|2|0.713192307692|0.777201272189|0.677153846154|0.749230769231|0.784857511834|0.784857508876|0.729752134627|0.702469776164
26000|(30, 22, 14, 9, 6)|3|0.720307692308|0.783435147929|0.679769230769|0.760846153846|0.793177600592|0.793177597633|0.739745521513|0.708490339133
26000|(30, 22, 14, 9, 6)|4|0.705615384615|0.77153091716|0.650153846154|0.761076923077|0.780862434911|0.780862431953|0.731268385534|0.68832966854
26000|(30, 22, 14, 9, 6)|5|0.719076923077|0.776432514793|0.681538461538|0.756615384615|0.787003653846|0.787003650888|0.736859614105|0.708120204604
26000|(30, 22, 14, 9, 6)|6|0.720846153846|0.780422662722|0.687384615385|0.754307692308|0.791092139053|0.791092136095|0.736685902721|0.711181854357
26000|(30, 22, 14, 9, 6)|7|0.717230769231|0.774550591716|0.673307692308|0.761153846154|0.785348988166|0.785348988166|0.738151458931|0.704240083675
26000|(30, 22, 14, 9, 6)|8|0.7135|0.777679230769|0.671769230769|0.755230769231|0.785312461538|0.785312449704|0.732941670164|0.701023479831
26000|(30, 22, 14, 9, 6)|9|0.714653846154|0.778235295858|0.665846153846|0.763461538462|0.781525940828|0.781525940828|0.737874009036|0.700012130524
26000|(30, 22, 14, 9, 6)|10|0.719230769231|0.780795857988|0.678769230769|0.759692307692|0.789142434911|0.789142431953|0.738533645798|0.707391374058
26000|(30, 22, 14, 9, 6)|11|0.724653846154|0.78033816568|0.670538461538|0.778769230769|0.792568792899|0.792568792899|0.751919261623|0.708900906762
26000|(30, 22, 14, 9, 6)|12|0.711346153846|0.778190088757|0.668307692308|0.754384615385|0.783768470414|0.783768467456|0.73125157815|0.698364213657
26000|(30, 22, 14, 9, 6)|13|0.719153846154|0.779179142012|0.665615384615|0.772692307692|0.789495544379|0.789495538462|0.745434183322|0.703267230169
26000|(30, 22, 14, 9, 6)|14|0.713115384615|0.777173076923|0.678692307692|0.747538461538|0.784430192308|0.784430189349|0.728872366791|0.702887870942
26000|(30, 22, 14, 9, 6)|15|0.716884615385|0.776512366864|0.674846153846|0.758923076923|0.785980659763|0.785980656805|0.736793482825|0.704460593407
26000|(30, 22, 14, 9, 6)|16|0.717615384615|0.776879822485|0.674769230769|0.760461538462|0.788615360947|0.788615360947|0.738011105502|0.704974684562
26000|(30, 22, 14, 9, 6)|17|0.713384615385|0.774609704142|0.657076923077|0.769692307692|0.78385485503|0.783854852071|0.740464632455|0.696283012716
26000|(30, 22, 14, 9, 6)|18|0.718615384615|0.777052218935|0.671307692308|0.765923076923|0.787924035503|0.787924035503|0.741461342396|0.704642712959
26000|(30, 22, 14, 9, 6)|19|0.724076923077|0.779402011834|0.686538461538|0.761615384615|0.792418408284|0.792418408284|0.742265469062|0.713315217391
26000|(30, 22, 14, 9, 6)|20|0.718192307692|0.777203964497|0.663384615385|0.773|0.787166455621|0.787166455621|0.74505399568|0.701851475076
27000|(30, 22, 14, 9, 6)|1|0.717444444444|0.778077750343|0.687333333333|0.747555555556|0.788723459534|0.78872345679|0.731378576496|0.708672241952
27000|(30, 22, 14, 9, 6)|2|0.711111111111|0.778708834019|0.692518518519|0.729703703704|0.781374150892|0.781374145405|0.719264502231|0.705638161371
27000|(30, 22, 14, 9, 6)|3|0.717111111111|0.774464910837|0.671185185185|0.763037037037|0.785386260631|0.785386255144|0.739070146819|0.70349378882
27000|(30, 22, 14, 9, 6)|4|0.715888888889|0.773717201646|0.660518518519|0.771259259259|0.786913484225|0.786913481481|0.742773844232|0.699235444031
27000|(30, 22, 14, 9, 6)|5|0.713|0.774743539095|0.682444444444|0.743555555556|0.783442436214|0.783423215364|0.726863905325|0.703954154728
27000|(30, 22, 14, 9, 6)|6|0.721259259259|0.782134595336|0.676148148148|0.76637037037|0.790772139918|0.790772137174|0.743201432991|0.708090916143
27000|(30, 22, 14, 9, 6)|7|0.713296296296|0.769485541838|0.659851851852|0.766740740741|0.78112679561|0.781126792867|0.738823919715|0.697108424306
27000|(30, 22, 14, 9, 6)|8|0.719185185185|0.78207733882|0.672740740741|0.76562962963|0.788796729767|0.78879672428|0.741629919974|0.705507651674
27000|(30, 22, 14, 9, 6)|9|0.721037037037|0.778188010974|0.670222222222|0.771851851852|0.788374718793|0.788374705075|0.746042216359|0.706102700172
27000|(30, 22, 14, 9, 6)|10|0.71337037037|0.779559670782|0.65962962963|0.767111111111|0.788975522634|0.788975522634|0.739065482613|0.697091862695
27000|(30, 22, 14, 9, 6)|11|0.716703703704|0.776961728395|0.685851851852|0.747555555556|0.788325215364|0.78832521262|0.730954448567|0.707685252417
27000|(30, 22, 14, 9, 6)|12|0.714259259259|0.779536707819|0.670518518519|0.758|0.786427717421|0.786291654321|0.734799902589|0.701189046826
27000|(30, 22, 14, 9, 6)|13|0.714333333333|0.779726584362|0.670222222222|0.758444444444|0.787220389575|0.787220389575|0.735071898611|0.701150761362
27000|(30, 22, 14, 9, 6)|14|0.711555555556|0.772654211248|0.651407407407|0.771703703704|0.78187205487|0.78187205487|0.740485011788|0.693095838588
27000|(30, 22, 14, 9, 6)|15|0.713777777778|0.776135473251|0.662518518519|0.765037037037|0.784615953361|0.78461594513|0.738197424893|0.698313554029
27000|(30, 22, 14, 9, 6)|16|0.715407407407|0.774127928669|0.667555555556|0.763259259259|0.782554639232|0.782554633745|0.738204456094|0.701104714486
27000|(30, 22, 14, 9, 6)|17|0.717555555556|0.78136866941|0.672444444444|0.762666666667|0.785255048011|0.785250836763|0.739130434783|0.704212241098
27000|(30, 22, 14, 9, 6)|18|0.711925925926|0.77510085048|0.658666666667|0.765185185185|0.784995155007|0.78499514952|0.737191178909|0.695720209686
27000|(30, 22, 14, 9, 6)|19|0.718703703704|0.777432373114|0.675851851852|0.761555555556|0.788679185185|0.788679176955|0.739204407356|0.706109971753
27000|(30, 22, 14, 9, 6)|20|0.71362962963|0.773475610425|0.657111111111|0.770148148148|0.784881100137|0.784881097394|0.740855186237|0.696474837089
28000|(30, 22, 14, 9, 6)|1|0.716535714286|0.776861096939|0.6595|0.773571428571|0.787623862245|0.787623857143|0.744416673385|0.699390220808
28000|(30, 22, 14, 9, 6)|2|0.719678571429|0.780921479592|0.672285714286|0.767071428571|0.790808130102|0.790808127551|0.742681290933|0.705732388558
28000|(30, 22, 14, 9, 6)|3|0.723214285714|0.78038244898|0.680571428571|0.765857142857|0.791592221939|0.791592219388|0.744026237701|0.710885622622
28000|(30, 22, 14, 9, 6)|4|0.7165|0.777445612245|0.676571428571|0.756428571429|0.787047780612|0.78704777551|0.735289551312|0.704709471022
28000|(30, 22, 14, 9, 6)|5|0.7185|0.777988010204|0.662928571429|0.774071428571|0.789186640306|0.789186637755|0.745821279331|0.701936166994
28000|(30, 22, 14, 9, 6)|6|0.716142857143|0.775646683673|0.675928571429|0.756357142857|0.786284163265|0.786284158163|0.735047382321|0.704249460445
28000|(30, 22, 14, 9, 6)|7|0.715392857143|0.779179489796|0.655714285714|0.775071428571|0.787997992347|0.787997989796|0.744585935599|0.69732994037
28000|(30, 22, 14, 9, 6)|8|0.719392857143|0.778800510204|0.677714285714|0.761071428571|0.787068989796|0.787068984694|0.739343879062|0.707188909179
28000|(30, 22, 14, 9, 6)|9|0.711964285714|0.774691530612|0.667857142857|0.756071428571|0.783319127551|0.783319127551|0.732471602037|0.698673640949
28000|(30, 22, 14, 9, 6)|10|0.721|0.780283979592|0.674571428571|0.767428571429|0.791725280612|0.791725214286|0.743622047244|0.707415730337
28000|(30, 22, 14, 9, 6)|11|0.717821428571|0.77854622449|0.671571428571|0.764071428571|0.790402020408|0.790402015306|0.740023612751|0.70413780191
28000|(30, 22, 14, 9, 6)|12|0.716392857143|0.778952602041|0.663357142857|0.769428571429|0.786029790816|0.786029790816|0.74206951658|0.700509145767
28000|(30, 22, 14, 9, 6)|13|0.718142857143|0.776068520408|0.675928571429|0.760357142857|0.787329479592|0.78732947449|0.738258698705|0.70572003878
28000|(30, 22, 14, 9, 6)|14|0.711642857143|0.778181632653|0.673|0.750285714286|0.779534196429|0.77952080102|0.729369871497|0.700052009808
28000|(30, 22, 14, 9, 6)|15|0.707642857143|0.776882755102|0.655642857143|0.759642857143|0.778733214286|0.778733209184|0.731744260204|0.691606389391
28000|(30, 22, 14, 9, 6)|16|0.711964285714|0.77753622449|0.685571428571|0.738357142857|0.784811438776|0.784583311224|0.723776487444|0.704156120465
28000|(30, 22, 14, 9, 6)|17|0.71875|0.777298622449|0.675714285714|0.761785714286|0.787747459184|0.787747454082|0.739351309105|0.70610188468
28000|(30, 22, 14, 9, 6)|18|0.7185|0.779178469388|0.661285714286|0.775714285714|0.788309609694|0.788309607143|0.746733344088|0.701416773998
28000|(30, 22, 14, 9, 6)|19|0.710321428571|0.7744|0.670428571429|0.750214285714|0.782441405612|0.782441403061|0.728557013118|0.698285161626
28000|(30, 22, 14, 9, 6)|20|0.715857142857|0.776436989796|0.676571428571|0.755142857143|0.786542505102|0.7865425|0.734263565891|0.704237918216
29000|(30, 22, 14, 9, 6)|1|0.712344827586|0.777261355529|0.677931034483|0.74675862069|0.783456332937|0.783456332937|0.728040290327|0.702092707664
29000|(30, 22, 14, 9, 6)|2|0.714827586207|0.774305707491|0.667517241379|0.762137931034|0.783549098692|0.783549093936|0.737279098111|0.700665991024
29000|(30, 22, 14, 9, 6)|3|0.713310344828|0.775602282996|0.664275862069|0.762344827586|0.783999533888|0.783999533888|0.736504052607|0.698527812024
29000|(30, 22, 14, 9, 6)|4|0.717413793103|0.776164066587|0.663379310345|0.771448275862|0.786797032105|0.786797032105|0.743756282378|0.701272190428
29000|(30, 22, 14, 9, 6)|5|0.718413793103|0.779257931034|0.672482758621|0.764344827586|0.787813267539|0.787813255648|0.740507290401|0.704857597224
29000|(30, 22, 14, 9, 6)|6|0.714448275862|0.778642116528|0.664551724138|0.764344827586|0.787057736029|0.787057731272|0.738221098598|0.699451965303
29000|(30, 22, 14, 9, 6)|7|0.716965517241|0.778728347206|0.672482758621|0.761448275862|0.790109236623|0.790109236623|0.738152914459|0.70378924576
29000|(30, 22, 14, 9, 6)|8|0.719206896552|0.781171676576|0.685793103448|0.752620689655|0.787989001189|0.787988998811|0.734905032887|0.709500196211
29000|(30, 22, 14, 9, 6)|9|0.711137931034|0.774460237812|0.66924137931|0.753034482759|0.782905445898|0.782905441141|0.730447873542|0.698506388339
29000|(30, 22, 14, 9, 6)|10|0.713896551724|0.780583186683|0.683655172414|0.744137931034|0.786490137931|0.786460689655|0.727666446451|0.70497457597
29000|(30, 22, 14, 9, 6)|11|0.715862068966|0.778560142687|0.66724137931|0.764482758621|0.786571881094|0.786571881094|0.739113827349|0.701341065603
29000|(30, 22, 14, 9, 6)|12|0.712896551724|0.77309431629|0.664137931034|0.761655172414|0.782518989298|0.78251898692|0.735900962861|0.698180236352
29000|(30, 22, 14, 9, 6)|13|0.714413793103|0.774179976219|0.663310344828|0.765517241379|0.782461241379|0.782461241379|0.738823167921|0.699033359983
29000|(30, 22, 14, 9, 6)|14|0.708586206897|0.77137196195|0.656413793103|0.76075862069|0.779033950059|0.779033945303|0.732886732887|0.692545566995
29000|(30, 22, 14, 9, 6)|15|0.714896551724|0.779932627824|0.690206896552|0.739586206897|0.787149298454|0.787149288942|0.726059199071|0.707679253288
29000|(30, 22, 14, 9, 6)|16|0.716|0.778026302021|0.663586206897|0.768413793103|0.786719255648|0.78671925327|0.741294298921|0.700291120815
29000|(30, 22, 14, 9, 6)|17|0.712413793103|0.775451224732|0.659862068966|0.764965517241|0.783840879905|0.783840875149|0.737361282367|0.696462367157
29000|(30, 22, 14, 9, 6)|18|0.708482758621|0.774852675386|0.651724137931|0.76524137931|0.7782537717|0.778253769322|0.735179710596|0.690940995832
29000|(30, 22, 14, 9, 6)|19|0.708724137931|0.772578406659|0.663379310345|0.754068965517|0.780419483948|0.78041948157|0.729541145241|0.694888929023
29000|(30, 22, 14, 9, 6)|20|0.713896551724|0.777839191439|0.671379310345|0.756413793103|0.785813343639|0.78581334126|0.733775533278|0.70119206252
30000|(30, 22, 14, 9, 6)|1|0.7148|0.776734288889|0.663733333333|0.765866666667|0.786529075556|0.786529071111|0.739233739234|0.699452016299
30000|(30, 22, 14, 9, 6)|2|0.714866666667|0.775778355556|0.658333333333|0.7714|0.785430331111|0.785426137778|0.742257967529|0.697781232335
30000|(30, 22, 14, 9, 6)|3|0.7161|0.776378288889|0.6638|0.7684|0.784392631111|0.784392631111|0.741344650436|0.700432626359
30000|(30, 22, 14, 9, 6)|4|0.7152|0.776354844444|0.670133333333|0.760266666667|0.783576902222|0.783576897778|0.736518171161|0.701759285116
30000|(30, 22, 14, 9, 6)|5|0.7145|0.780280222222|0.672866666667|0.756133333333|0.7872875|0.787287493333|0.733982983056|0.702097318354
30000|(30, 22, 14, 9, 6)|6|0.711866666667|0.774546666667|0.667866666667|0.755866666667|0.782781573333|0.782781568889|0.73230994152|0.698605299861
30000|(30, 22, 14, 9, 6)|7|0.716733333333|0.780578222222|0.679866666667|0.7536|0.789819466667|0.789771866667|0.733985893191|0.705890496297
30000|(30, 22, 14, 9, 6)|8|0.719|0.782259955556|0.679266666667|0.758733333333|0.789179795556|0.789179786667|0.737905561993|0.707372951958
30000|(30, 22, 14, 9, 6)|9|0.7166|0.775406177778|0.6894|0.7438|0.78663254|0.786632533333|0.729060913706|0.708675986842
30000|(30, 22, 14, 9, 6)|10|0.708566666667|0.772590044444|0.6598|0.757333333333|0.778627833333|0.778627831111|0.731107335451|0.693625819112
30000|(30, 22, 14, 9, 6)|11|0.718566666667|0.776995422222|0.677333333333|0.7598|0.789355897778|0.789355897778|0.738211145826|0.706463164482
30000|(30, 22, 14, 9, 6)|12|0.720233333333|0.777390711111|0.675733333333|0.764733333333|0.788977891111|0.788977844444|0.74174899378|0.707203907204
30000|(30, 22, 14, 9, 6)|13|0.713233333333|0.779500622222|0.665733333333|0.760733333333|0.784529126667|0.78452912|0.73561694291|0.698932633421
30000|(30, 22, 14, 9, 6)|14|0.720533333333|0.779493111111|0.681466666667|0.7596|0.791668744444|0.791668742222|0.739224761354|0.709171638685
30000|(30, 22, 14, 9, 6)|15|0.714833333333|0.779749955556|0.677333333333|0.752333333333|0.7887191|0.788719097778|0.732252252252|0.703722943723
30000|(30, 22, 14, 9, 6)|16|0.714333333333|0.778666488889|0.6658|0.762866666667|0.785050313333|0.785050306667|0.737374483166|0.6997617713
30000|(30, 22, 14, 9, 6)|17|0.711033333333|0.7768892|0.658933333333|0.763133333333|0.783480755556|0.783480746667|0.735580858823|0.695150683968
30000|(30, 22, 14, 9, 6)|18|0.7132|0.781523244444|0.6826|0.7438|0.787294355556|0.787294351111|0.727098423519|0.704146894987
30000|(30, 22, 14, 9, 6)|19|0.7187|0.781482222222|0.6802|0.7572|0.790181691111|0.790181688889|0.736944745395|0.707436297452
30000|(30, 22, 14, 9, 6)|20|0.713833333333|0.779917444444|0.695533333333|0.732133333333|0.787419157778|0.787418871111|0.721956957996|0.708498862517
